song_id,artist,title,release_year,migracion_hits,migracion_score,narco_hits,narco_score,politica_mx_hits,politica_mx_score,politica_us_hits,politica_us_score,dominant_topic
8276801,Los Tucanes de Tijuana,Parrandeando,,1,4.2373,1,4.2373,0,0.0,0,0.0,migracion
2058502,Los Tucanes de Tijuana,Pellizcando al animal,,2,11.5607,3,17.341,0,0.0,0,0.0,narco
2082960,Los Tucanes de Tijuana,Pensé pegarme un tiro,,0,0.0,6,36.8098,0,0.0,0,0.0,narco
1569649,Los Tucanes de Tijuana,Pies Boca Abajo,,0,0.0,0,0.0,0,0.0,0,0.0,none
8275760,Los Tucanes de Tijuana,Preciosura,,0,0.0,0,0.0,0,0.0,0,0.0,none
8276842,Los Tucanes de Tijuana,Producto garantizado,,2,11.6959,2,11.6959,0,0.0,0,0.0,migracion
1989539,Los Tucanes de Tijuana,Producto garantizado - con banda sinaloense,,2,11.6959,2,11.6959,0,0.0,0,0.0,migracion
1218042,Los Tucanes de Tijuana,Promesas,,0,0.0,0,0.0,0,0.0,0,0.0,none
1860099,Los Tucanes de Tijuana,Propiedad Privada,,3,16.3043,2,10.8696,0,0.0,0,0.0,migracion
1972567,Los Tucanes de Tijuana,Propiedad privada - con banda sinaloense,,3,15.2284,2,10.1523,0,0.0,0,0.0,migracion
2207574,Los Tucanes de Tijuana,Que Me Entierren Con La Banda,,0,0.0,1,5.5556,0,0.0,0,0.0,narco
10669057,Los Tucanes de Tijuana,Que Te Perdone Tu Madre,,0,0.0,0,0.0,0,0.0,0,0.0,none
2052789,Los Tucanes de Tijuana,Rafa peña,,2,12.5,3,18.75,1,6.25,0,0.0,narco
1996066,Los Tucanes de Tijuana,Ramón arellano - con banda sinaloense,,1,6.7114,6,40.2685,0,0.0,0,0.0,narco
11225989,Los Tucanes de Tijuana,Ramón Arellano (En Vivo),,1,5.2632,9,47.3684,0,0.0,0,0.0,narco
1850841,Los Tucanes de Tijuana,Rehabilitado,,0,0.0,0,0.0,0,0.0,0,0.0,none
13032554,Los Tucanes de Tijuana,Rehabilitado (Versión Banda Sinaloense),,0,0.0,0,0.0,0,0.0,0,0.0,none
2062430,Los Tucanes de Tijuana,Rigo campos - retro,,0,0.0,2,12.8205,0,0.0,0,0.0,narco
2248743,Los Tucanes de Tijuana,Ritmo Navideño,,0,0.0,0,0.0,0,0.0,0,0.0,none
1234847,Los Tucanes de Tijuana,Roberto Palazuelos,,0,0.0,1,4.4843,1,4.4843,0,0.0,narco
2049898,Los Tucanes de Tijuana,Salió Del Closet,,0,0.0,0,0.0,0,0.0,0,0.0,none
13032555,Los Tucanes de Tijuana,Salió Del Closet (Versión Banda Sinaloense),,0,0.0,0,0.0,0,0.0,0,0.0,none
11225988,Los Tucanes de Tijuana,Secuestro De Amor (En Vivo),,0,0.0,5,23.3645,0,0.0,0,0.0,narco
1768076,Los Tucanes de Tijuana,Se Desgrano La Mazorca,,0,0.0,3,16.3043,0,0.0,1,5.4348,narco
1853084,Los Tucanes de Tijuana,Se Equivoco El Pístolero,,0,0.0,6,36.3636,0,0.0,0,0.0,narco
952946,Los Tucanes de Tijuana,Seis Pies Boca Abajo,,0,0.0,0,0.0,0,0.0,0,0.0,none
1857107,Los Tucanes de Tijuana,Siempre Contigo,,0,0.0,0,0.0,0,0.0,0,0.0,none
1846876,Los Tucanes de Tijuana,Sin Ti Soy Un Loco,,6,28.8462,0,0.0,0,0.0,0,0.0,migracion
8276849,Los Tucanes de Tijuana,Si un gato muere,,0,0.0,0,0.0,0,0.0,0,0.0,none
2098474,Los Tucanes de Tijuana,Socias de la mafia,,1,5.3476,7,37.4332,0,0.0,0,0.0,narco
1844787,Los Tucanes de Tijuana,Soltero Y Con Dinero,,0,0.0,0,0.0,0,0.0,0,0.0,none
1957271,Los Tucanes de Tijuana,Soy de durango,,2,11.6959,2,11.6959,0,0.0,0,0.0,migracion
1354718,Los Tucanes de Tijuana,Soy Parrandero,,1,5.7803,1,5.7803,0,0.0,0,0.0,migracion
977874,Los Tucanes de Tijuana,Soy Parrandero (Versión Banda Sinaloense),,1,5.7803,1,5.7803,0,0.0,0,0.0,migracion
1860570,Los Tucanes de Tijuana,Soy Todo Tuyo,,0,0.0,0,0.0,0,0.0,0,0.0,none
908024,Los Tucanes de Tijuana,Suena La Banda,,1,5.4945,4,21.978,0,0.0,0,0.0,narco
8281599,Los Tucanes de Tijuana,Suerte marcada,,0,0.0,1,5.7803,4,23.1214,0,0.0,politica_mx
8281265,Los Tucanes de Tijuana,Te deberías de morir,,0,0.0,0,0.0,0,0.0,0,0.0,none
1712396,Los Tucanes de Tijuana,Temporada En La Sierra,,1,5.1813,0,0.0,0,0.0,0,0.0,migracion
2048843,Los Tucanes de Tijuana,Te Perdí Para Siempre,,0,0.0,0,0.0,0,0.0,0,0.0,none
1861813,Los Tucanes de Tijuana,Tolín Infante,,3,14.0845,4,18.7793,0,0.0,0,0.0,narco
1229543,Los Tucanes de Tijuana,Tus Verdades,,0,0.0,0,0.0,0,0.0,0,0.0,none
2067815,Los Tucanes de Tijuana,Veneno,,0,0.0,0,0.0,0,0.0,0,0.0,none
1848140,Los Tucanes de Tijuana,Vicente Zambada,,0,0.0,2,10.2564,0,0.0,0,0.0,narco
1993825,Los Tucanes de Tijuana,Vicente zambada - con banda sinaloense,,0,0.0,3,15.4639,0,0.0,0,0.0,narco
2004867,Los Tucanes de Tijuana,Ya no existes,,0,0.0,1,9.009,0,0.0,0,0.0,narco
8280006,Los Tucanes de Tijuana,Ya no quiero llorar,,0,0.0,0,0.0,0,0.0,0,0.0,none
8276856,Los Tucanes de Tijuana,Ya no te quiero,,0,0.0,0,0.0,0,0.0,0,0.0,none
9933276,Los Tigres del Norte,La Rascadera,1974,0,0.0,0,0.0,0,0.0,0,0.0,none
969467,Los Tigres del Norte,La Banda Del Carro Rojo,1975,3,15.7068,1,5.2356,0,0.0,0,0.0,migracion
1648680,Los Tigres del Norte,La Tumba De Mi Madre,1975,0,0.0,0,0.0,0,0.0,0,0.0,none
1038906,Los Tigres del Norte,La muerte del soplón,1976,0,0.0,1,4.9751,0,0.0,0,0.0,narco
1620978,Los Tigres del Norte,Caja de muerto,1981,3,16.8539,1,5.618,0,0.0,0,0.0,migracion
1019607,Los Tigres del Norte,Un día a la vez,1981,0,0.0,3,18.5185,0,0.0,0,0.0,narco
686622,Los Tigres del Norte,Jaula de Oro,1983,7,34.4828,0,0.0,0,0.0,0,0.0,migracion
1332151,Los Tigres del Norte,Pedro y Pablo,1983,3,13.4529,1,4.4843,0,0.0,0,0.0,migracion
1457668,Los Tigres del Norte,Por qué me quité del vicio,1983,1,2.7174,0,0.0,0,0.0,0,0.0,migracion
1484679,Los Tigres del Norte,América,1986,7,31.6742,0,0.0,0,0.0,0,0.0,migracion
9937700,Los Tigres del Norte,"Ay, Ay, Hay",1986,0,0.0,0,0.0,0,0.0,0,0.0,none
5345263,Los Tigres del Norte,Porque Te Extraño,1988,1,4.1494,0,0.0,0,0.0,0,0.0,migracion
1560297,Los Tigres del Norte,Tres Veces Mojado,1988,13,55.0847,0,0.0,0,0.0,0,0.0,migracion
970698,Los Tigres del Norte,El contagio,1989,0,0.0,0,0.0,0,0.0,0,0.0,none
1083808,Los Tigres del Norte,Mi Buena Suerte,1989,1,8.7719,0,0.0,0,0.0,0,0.0,migracion
1353882,Los Tigres del Norte,Corazón Usado,1990,0,0.0,0,0.0,0,0.0,0,0.0,none
882709,Los Tigres del Norte,Ya Te Velé,1990,0,0.0,0,0.0,0,0.0,0,0.0,none
1539385,Los Tigres del Norte,Ahora Me Voy,1991,0,0.0,0,0.0,0,0.0,0,0.0,none
1341688,Los Tigres del Norte,Cuando Se Llega a Viejo,1991,0,0.0,0,0.0,0,0.0,0,0.0,none
1600258,Los Tigres del Norte,Hoy no es mi día,1991,1,3.7175,0,0.0,0,0.0,0,0.0,migracion
1061208,Los Tigres del Norte,La dieta,1991,0,0.0,0,0.0,1,4.6512,0,0.0,politica_mx
934449,Los Tigres del Norte,Orgullo Maldito,1991,0,0.0,0,0.0,0,0.0,0,0.0,none
2046170,Los Tucanes de Tijuana,Tú Eres,1991,0,0.0,0,0.0,0,0.0,0,0.0,none
1211901,Los Tigres del Norte,El Maestro,1993,0,0.0,0,0.0,0,0.0,0,0.0,none
1511399,Los Tigres del Norte,En Nombre de Tu Padre,1993,0,0.0,1,6.4935,0,0.0,0,0.0,narco
690325,Los Tigres del Norte,Pacas de a Kilo,1993,1,4.4248,5,22.1239,2,8.8496,0,0.0,narco
2002774,Los Tigres del Norte,Tumba Falsa,1993,0,0.0,0,0.0,0,0.0,0,0.0,none
921064,Los Tucanes de Tijuana,El Centenario,1993,3,16.8539,2,11.236,0,0.0,0,0.0,migracion
1365556,Los Tigres del Norte,Asómate a Mi Copa,1994,0,0.0,3,17.4419,0,0.0,0,0.0,narco
1550819,Los Tigres del Norte,Entre El Amor y Yo,1994,1,6.0241,0,0.0,0,0.0,0,0.0,migracion
999864,Los Tigres del Norte,La Mesa del Rincón,1994,0,0.0,1,4.8309,0,0.0,0,0.0,narco
1557421,Los Tigres del Norte,Los Dos Plebes,1994,1,4.0816,3,12.2449,0,0.0,0,0.0,narco
1649459,Los Tigres del Norte,Si No Me Falla el Corazón,1994,0,0.0,0,0.0,0,0.0,0,0.0,none
1629929,Los Tigres del Norte,Te Malpasan de Amor,1994,0,0.0,0,0.0,0,0.0,0,0.0,none
1646682,Los Tigres del Norte,El Ejemplo,1995,0,0.0,0,0.0,0,0.0,0,0.0,none
958211,Los Tigres del Norte,Golpes En El Corazón,1995,0,0.0,0,0.0,0,0.0,0,0.0,none
8792791,Los Tigres del Norte,También las Mujeres Pueden (Versión 1995),1995,3,13.7615,5,22.9358,0,0.0,0,0.0,narco
2089369,Los Tucanes de Tijuana,El Compositor,1995,0,0.0,1,3.4602,0,0.0,0,0.0,narco
1797181,Los Tucanes de Tijuana,El Güero Palma,1995,0,0.0,6,26.6667,0,0.0,0,0.0,narco
1948073,Los Tucanes de Tijuana,El Jefe X,1995,0,0.0,1,5.7803,0,0.0,0,0.0,narco
910519,Los Tucanes de Tijuana,La Chona,1995,0,0.0,1,3.125,0,0.0,0,0.0,narco
10351570,Los Tucanes de Tijuana,La Chona (En Vivo),1995,0,0.0,6,12.3203,1,2.0534,0,0.0,narco
1668939,Los Tucanes de Tijuana,Mis Tres Animales,1995,4,22.2222,2,11.1111,0,0.0,0,0.0,migracion
10351572,Los Tucanes de Tijuana,Mis Tres Animales (En Vivo),1995,4,14.5985,2,7.2993,0,0.0,0,0.0,migracion
1626950,Los Tucanes de Tijuana,Mundo De Amor,1995,0,0.0,0,0.0,0,0.0,0,0.0,none
1947231,Los Tucanes de Tijuana,Porque Me Enamore De Ti,1995,0,0.0,0,0.0,0,0.0,0,0.0,none
1406533,Los Tigres del Norte,Cuestión Olvidada,1996,0,0.0,0,0.0,0,0.0,0,0.0,none
1370210,Los Tigres del Norte,Mi sangre prisionera,1996,0,0.0,0,0.0,0,0.0,0,0.0,none
1434460,Los Tigres del Norte,No pude enamorarme más,1996,0,0.0,0,0.0,0,0.0,0,0.0,none
1325402,Los Tigres del Norte,Con Que Derecho,1997,0,0.0,0,0.0,0,0.0,0,0.0,none
1460436,Los Tigres del Norte,El mojado acaudalado,1997,15,87.7193,0,0.0,0,0.0,0,0.0,migracion
1080084,Los Tigres del Norte,El Sucesor,1997,0,0.0,0,0.0,0,0.0,0,0.0,none
1211561,Los Tigres del Norte,Jefe de Jefes,1997,2,7.8431,2,7.8431,0,0.0,0,0.0,migracion
10351574,Los Tigres del Norte,Jefe De Jefes (En Vivo),1997,2,7.5472,3,11.3208,0,0.0,0,0.0,narco
1011650,Los Tigres del Norte,La Baraja Bendita,1997,0,0.0,6,15.748,0,0.0,0,0.0,narco
875731,Los Tigres del Norte,Las Novías del Traficante,1997,0,0.0,1,5.7471,0,0.0,0,0.0,narco
1437789,Los Tigres del Norte,Mis Dos Patrias,1997,5,18.2482,0,0.0,0,0.0,0,0.0,migracion
1671321,Los Tucanes de Tijuana,El Tucanazo,1997,0,0.0,0,0.0,0,0.0,0,0.0,none
1706940,Los Tucanes de Tijuana,Secuestro De Amor,1997,0,0.0,3,19.6078,0,0.0,0,0.0,narco
1951039,Los Tucanes de Tijuana,El Heredero,1998,1,4.5455,7,31.8182,0,0.0,0,0.0,narco
1322440,Los Tucanes de Tijuana,Las Heladas,1998,0,0.0,4,24.2424,0,0.0,0,0.0,narco
1376562,Los Tigres del Norte,De Harina y de Maíz,1999,3,9.4637,4,12.6183,0,0.0,0,0.0,narco
1777835,Los Tigres del Norte,El Triunfo,1999,0,0.0,0,0.0,0,0.0,0,0.0,none
1421286,Los Tigres del Norte,Lágrimas (Lágrimas del Corazón),1999,0,0.0,0,0.0,0,0.0,0,0.0,none
1482872,Los Tigres del Norte,La Liebre,1999,3,17.0455,1,5.6818,0,0.0,0,0.0,migracion
873087,Los Tigres del Norte,No Quiero Tu Lástima,1999,0,0.0,0,0.0,0,0.0,0,0.0,none
1063617,Los Tigres del Norte,Prisión de Amor,1999,0,0.0,0,0.0,0,0.0,0,0.0,none
2073731,Los Tucanes de Tijuana,Al Por Mayor,1999,0,0.0,0,0.0,0,0.0,0,0.0,none
1428901,Los Tigres del Norte,De paisano a paisano,2000,17,71.73,4,16.8776,0,0.0,0,0.0,migracion
1324877,Los Tigres del Norte,La inflación,2000,0,0.0,4,9.6154,0,0.0,0,0.0,narco
984292,Los Tigres del Norte,Me Declaro Culpable,2000,0,0.0,0,0.0,0,0.0,0,0.0,none
1303393,Los Tigres del Norte,Pokar Alto,2000,2,14.7059,3,22.0588,0,0.0,0,0.0,narco
1765192,Los Tigres del Norte,"Tú, Yo y la Luna",2000,0,0.0,0,0.0,0,0.0,0,0.0,none
1267726,Los Tucanes de Tijuana,Gripa Colombiana,2000,1,5.5556,1,5.5556,0,0.0,0,0.0,migracion
1667341,Los Tucanes de Tijuana,Me Gusta Vivir De Noche,2000,0,0.0,0,0.0,0,0.0,0,0.0,none
1033138,Los Tucanes de Tijuana,Mis Tres Viejas,2000,1,5.1282,1,5.1282,0,0.0,0,0.0,migracion
1093828,Los Tigres del Norte,De Rama En Rama,2001,2,11.9048,0,0.0,0,0.0,0,0.0,migracion
1281526,Los Tigres del Norte,Mi Fantasía,2001,0,0.0,0,0.0,0,0.0,0,0.0,none
1084702,Los Tigres del Norte,En Que Fallé,2002,0,0.0,4,18.0995,0,0.0,0,0.0,narco
1258595,Los Tigres del Norte,La Reina del Sur,2002,3,11.583,7,27.027,0,0.0,0,0.0,narco
1444550,Los Tigres del Norte,Al corazón le vale,2003,0,0.0,0,0.0,0,0.0,0,0.0,none
1427758,Los Tigres del Norte,José Pérez León,2004,8,31.8725,0,0.0,0,0.0,0,0.0,migracion
1761594,Los Tigres del Norte,La Manzanita,2004,0,0.0,0,0.0,0,0.0,0,0.0,none
1198047,Los Tigres del Norte,Celebrando Tu Partida,2005,0,0.0,4,14.2857,0,0.0,0,0.0,narco
1176183,Los Tigres del Norte,Directo al Corazón,2005,1,4.5662,0,0.0,0,0.0,0,0.0,migracion
1119972,Los Tigres del Norte,Infiel por Amor,2005,2,11.0497,2,11.0497,0,0.0,0,0.0,migracion
1025627,Los Tigres del Norte,La Sorpresa,2005,0,0.0,1,3.8462,0,0.0,0,0.0,narco
1486786,Los Tigres del Norte,Socios,2005,0,0.0,0,0.0,0,0.0,0,0.0,none
1389266,Los Tigres del Norte,Le Compré la Muerte a Mi Hijo,2006,0,0.0,1,4.878,0,0.0,0,0.0,narco
1611419,Los Tigres del Norte,Señor Locutor,2006,0,0.0,6,20.4778,0,0.0,0,0.0,narco
1571735,Los Tigres del Norte,Una Herida de Amor,2006,2,12.7389,0,0.0,0,0.0,0,0.0,migracion
1265418,Los Tigres del Norte,Detalles,2007,0,0.0,0,0.0,0,0.0,0,0.0,none
1655906,Los Tigres del Norte,Emociones,2007,0,0.0,0,0.0,2,9.5238,0,0.0,politica_mx
1844854,Los Tucanes de Tijuana,Se Fue Mi Amor,2008,0,0.0,0,0.0,0,0.0,0,0.0,none
211437,Los Tigres del Norte,La Granja,2009,1,4.9261,0,0.0,0,0.0,0,0.0,migracion
2048472,Los Tigres del Norte,Canción Mixteca,2010,2,31.25,0,0.0,0,0.0,0,0.0,migracion
1845419,Los Tucanes de Tijuana,El Diablo,2010,0,0.0,4,17.0213,2,8.5106,0,0.0,narco
1852272,Los Tucanes de Tijuana,El Señor De La O,2013,0,0.0,8,41.8848,0,0.0,0,0.0,narco
1966939,Los Tigres del Norte,El gallo del mojado,2014,7,44.3038,0,0.0,0,0.0,0,0.0,migracion
1853165,Los Tigres del Norte,La Bala,2014,0,0.0,1,3.9062,0,0.0,0,0.0,narco
4429169,Los Tigres del Norte,Que tal si eres tu,2014,3,6.5789,0,0.0,0,0.0,0,0.0,migracion
2185132,Los Tucanes de Tijuana,La Señora De Acero (Soundtrack de la Serie de TV ”Señora Acero”),2014,0,0.0,5,13.8122,0,0.0,0,0.0,narco
8822836,Los Tucanes de Tijuana,Laurita Garza,2015,1,5.7143,2,11.4286,1,5.7143,0,0.0,narco
2499268,Los Tucanes de Tijuana,Panchito El F1,2015,1,4.1841,7,29.2887,0,0.0,0,0.0,narco
2460796,Los Tigres del Norte,Ataúd,2016,0,0.0,2,9.4787,0,0.0,0,0.0,narco
12203860,Los Tigres del Norte,Cuando Seas Grande,2016,0,0.0,0,0.0,0,0.0,0,0.0,none
9930395,Los Tucanes de Tijuana,Los Implacables,2016,1,4.6729,4,18.6916,0,0.0,0,0.0,narco
10696737,Los Tucanes de Tijuana,Me Gusta Vivir De Noche / Amor Platónico / Mundo De Amor,2016,0,0.0,1,2.8902,0,0.0,0,0.0,narco
1442502,Los Tucanes de Tijuana,El Papa De Los Pollitos,2017,1,5.5866,7,39.1061,0,0.0,0,0.0,narco
10271381,Los Tucanes de Tijuana,Suena La Banda (En Vivo),2018,1,4.9751,5,24.8756,0,0.0,0,0.0,narco
4873182,Los Tigres del Norte,América (Live At Folsom Prison),2019,4,19.6078,1,4.902,0,0.0,0,0.0,migracion
4873162,Los Tigres del Norte,De Paisano a Paisano (Live At Folsom Prison),2019,17,72.3404,4,17.0213,0,0.0,0,0.0,migracion
4873172,Los Tigres del Norte,En Qué Fallé (Live At Folsom Prison),2019,0,0.0,4,18.0995,0,0.0,0,0.0,narco
4873176,Los Tigres del Norte,Golpes en el Corazón (Live At Folsom Prison),2019,0,0.0,0,0.0,0,0.0,0,0.0,none
4873152,Los Tigres del Norte,Introducción (Diálogo),2019,1,31.25,0,0.0,0,0.0,0,0.0,migracion
4873183,Los Tigres del Norte,Jamás los Olvidaremos (Diálogo),2019,0,0.0,1,22.2222,0,0.0,0,0.0,narco
4873164,Los Tigres del Norte,La Bala (Live At Folsom Prison),2019,0,0.0,1,3.9216,0,0.0,0,0.0,narco
4873166,Los Tigres del Norte,La Baraja Bendita (Live At Folsom Prison),2019,0,0.0,5,14.0845,0,0.0,0,0.0,narco
4873160,Los Tigres del Norte,La Jaula de Oro (Live At Folsom Prison),2019,7,35.0,0,0.0,0,0.0,0,0.0,migracion
4873158,Los Tigres del Norte,La Prisión de Folsom (Folsom Prison Blues) [Live At Folsom Prison],2019,0,0.0,0,0.0,0,0.0,0,0.0,none
4873180,Los Tigres del Norte,La Puerta Negra (Live At Folsom Prison),2019,0,0.0,0,0.0,0,0.0,0,0.0,none
4873175,Los Tigres del Norte,Lo Que Merezco Yo (Diálogo),2019,0,0.0,0,0.0,0,0.0,0,0.0,none
4873161,Los Tigres del Norte,Los Tigres del Norte Su Pueblo (Diálogo),2019,1,32.2581,0,0.0,0,0.0,0,0.0,migracion
4873173,Los Tigres del Norte,Mi Canción (Diálogo),2019,0,0.0,0,0.0,0,0.0,0,0.0,none
4873174,Los Tigres del Norte,Mi Sangre Prisionera (Live At Folsom Prison),2019,0,0.0,0,0.0,0,0.0,0,0.0,none
4873169,Los Tigres del Norte,Mis Ídolos (Diálogo),2019,1,14.9254,1,14.9254,0,0.0,0,0.0,migracion
4873181,Los Tigres del Norte,No Están Solos (Diálogo),2019,0,0.0,0,0.0,0,0.0,0,0.0,none
4873163,Los Tigres del Norte,Por Portar Un Arma (Diálogo),2019,0,0.0,1,23.2558,0,0.0,0,0.0,narco
4873177,Los Tigres del Norte,Por un Momento (Diálogo),2019,1,28.5714,0,0.0,0,0.0,0,0.0,migracion
4873178,Los Tigres del Norte,Señor Locutor (Live At Folsom Prison),2019,0,0.0,6,20.4778,0,0.0,0,0.0,narco
4873165,Los Tigres del Norte,Tres Strikes (Diálogo),2019,0,0.0,0,0.0,1,14.0845,0,0.0,politica_mx
4873168,Los Tigres del Norte,Tres Veces Mojado (Live At Folsom Prison),2019,13,55.0847,0,0.0,0,0.0,0,0.0,migracion
4873179,Los Tigres del Norte,Una Persona Mejor (Diálogo),2019,0,0.0,0,0.0,0,0.0,0,0.0,none
4873167,Los Tigres del Norte,Una Vida Mejor (Diálogo),2019,0,0.0,0,0.0,0,0.0,0,0.0,none
4873170,Los Tigres del Norte,Un Día a la Vez (Live At Folsom Prison),2019,0,0.0,3,22.5564,0,0.0,0,0.0,narco
4873171,Los Tigres del Norte,Vivir en las Sombras (Diálogo),2019,3,30.0,1,10.0,0,0.0,0,0.0,migracion
4873159,Los Tigres del Norte,Yo lo Conocí (Diálogo),2019,0,0.0,0,0.0,0,0.0,0,0.0,none
5361867,Los Tigres del Norte,Acá Entre Nos,2020,2,9.1743,0,0.0,0,0.0,0,0.0,migracion
5361868,Los Tigres del Norte,Aprendiste a Volar,2020,1,5.814,0,0.0,1,5.814,0,0.0,migracion
5361869,Los Tigres del Norte,De Qué Manera Te Olvido,2020,0,0.0,0,0.0,0,0.0,0,0.0,none
5361879,Los Tigres del Norte,El Arracadas,2020,0,0.0,0,0.0,0,0.0,0,0.0,none
5361877,Los Tigres del Norte,El Último Beso,2020,0,0.0,0,0.0,0,0.0,0,0.0,none
5361872,Los Tigres del Norte,Hermoso Cariño,2020,0,0.0,0,0.0,0,0.0,0,0.0,none
5184974,Los Tigres del Norte,La Ley Del Monte,2020,0,0.0,0,0.0,0,0.0,0,0.0,none
5361873,Los Tigres del Norte,Lástima Que Seas Ajena,2020,0,0.0,0,0.0,0,0.0,0,0.0,none
5361875,Los Tigres del Norte,Los Mandados,2020,9,49.7238,3,16.5746,0,0.0,0,0.0,migracion
5361874,Los Tigres del Norte,Mujeres Divinas,2020,0,0.0,0,0.0,0,0.0,0,0.0,none
5361876,Los Tigres del Norte,Palabra de Rey,2020,0,0.0,0,0.0,0,0.0,0,0.0,none
5361870,Los Tigres del Norte,Por Tu Maldito Amor,2020,0,0.0,0,0.0,0,0.0,0,0.0,none
5361871,Los Tigres del Norte,Si Acaso Vuelves,2020,0,0.0,0,0.0,0,0.0,0,0.0,none
5361880,Los Tigres del Norte,Un Consentido de Dios,2020,2,10.3627,1,5.1813,0,0.0,0,0.0,migracion
5361878,Los Tigres del Norte,Yo Quiero Saber de Ti,2020,0,0.0,0,0.0,0,0.0,0,0.0,none
12007326,Los Tucanes de Tijuana,El Chapo Isidro,2020,1,5.7143,7,40.0,0,0.0,0,0.0,narco
5567252,Los Tucanes de Tijuana,Hoy Más Que Nunca,2020,5,7.8247,0,0.0,0,0.0,0,0.0,migracion
11467450,Los Tigres del Norte,La Reunión,2021,0,0.0,0,0.0,0,0.0,0,0.0,none
9146818,Los Tucanes de Tijuana,El Chavo,2021,1,3.9841,4,15.9363,0,0.0,0,0.0,narco
11467430,Los Tigres del Norte,La Carta,2022,5,11.6009,2,4.6404,0,0.0,0,0.0,migracion
8018974,Los Tucanes de Tijuana,Yo Las Pongo,2022,2,7.2993,1,3.6496,0,0.0,0,0.0,migracion
8416260,Los Tucanes de Tijuana,Yo Las Pongo (Mixed),2022,0,0.0,0,0.0,0,0.0,0,0.0,none
10492139,Los Tigres del Norte,Pan Y Miel,2023,0,0.0,1,3.663,1,3.663,0,0.0,narco
10492140,Los Tigres del Norte,She is wow,2023,0,0.0,0,0.0,1,3.69,0,0.0,politica_mx
9763477,Los Tucanes de Tijuana,Comandante 09,2023,1,3.2468,17,55.1948,2,6.4935,0,0.0,narco
10265679,Los Tucanes de Tijuana,"La Mera Mera (Tijuana, Baja California Norte)",2023,6,15.2284,25,63.4518,0,0.0,0,0.0,narco
9462754,Los Tucanes de Tijuana,La Tierra del Corrido,2023,4,12.8205,1,3.2051,0,0.0,0,0.0,migracion
9855500,Los Tucanes de Tijuana,Sa’Que Caray,2023,0,0.0,0,0.0,0,0.0,0,0.0,none
10492109,Los Tigres del Norte,Aquí Mando Yo,2024,1,3.2362,5,16.1812,3,9.7087,0,0.0,narco
10492141,Los Tigres del Norte,La Última Y Nos Vamos,2024,0,0.0,0,0.0,0,0.0,0,0.0,none
10196077,Los Tigres del Norte,La Venganza,2024,0,0.0,0,0.0,0,0.0,0,0.0,none
11132501,Los Tucanes de Tijuana,Le Apodan El Fresa,2024,1,3.876,7,27.1318,1,3.876,0,0.0,narco
10766753,Los Tucanes de Tijuana,Yo Las Pongo (Mixed) [Partido Fest 2024],2024,2,6.4309,1,3.2154,0,0.0,0,0.0,migracion
12897890,Los Tigres del Norte,El Corrido De Pedro y Homero,2025,0,0.0,0,0.0,0,0.0,0,0.0,none
11495941,Los Tigres del Norte,La Lotería,2025,2,9.3458,1,4.6729,0,0.0,0,0.0,migracion
12328230,Los Tucanes de Tijuana,Rigo Campos,2025,0,0.0,0,0.0,0,0.0,0,0.0,none
